,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
40,"mobileOG_000262731|abrB|G9Q7C9|transfer|regulation,competence|GPD|Homology",NODE_11_length_146694_cov_11.291787_165 # 141748 # 142026 # -1 # ID=11_165;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.391,94.6,173,92,5.29e-57,93,1,92,1,92,mobileOG_000262731,abrB,G9Q7C9,transfer,"regulation,competence",GPD,Homology,NODE_11_length_146694_cov_11.291787_165, 141748 # 142026 # -1 , 141748,142026,-1 ,11_165,11,165,00,ATG,GGAG/GAGG,5-10bp,0.391,NODE_11_length_146694_cov_11.291787,mobileOG_000262731_NODE_11_length_146694_cov_11.291787
41,"mobileOG_000354786|abrB|WP_157418289.1|transfer|regulation,competence|Plasmid RefSeq|Homology",NODE_11_length_146694_cov_11.291787_165 # 141748 # 142026 # -1 # ID=11_165;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.391,91.2,166,92,2.95e-54,93,1,91,1,91,mobileOG_000354786,abrB,WP_157418289.1,transfer,"regulation,competence",Plasmid RefSeq,Homology,NODE_11_length_146694_cov_11.291787_165, 141748 # 142026 # -1 , 141748,142026,-1 ,11_165,11,165,00,ATG,GGAG/GAGG,5-10bp,0.391,NODE_11_length_146694_cov_11.291787,mobileOG_000354786_NODE_11_length_146694_cov_11.291787
42,mobileOG_000745830|NA:Keyword|WP_085962505.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,98.3,577,385,1.50e-208,295,92,385,1,294,mobileOG_000745830,NA:Keyword,WP_085962505.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000745830_NODE_13_length_130203_cov_20.572776
43,mobileOG_000410836|NA:Keyword|WP_085960238.1|integration/excision|NA|COMPASS|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,93.5,551,294,8.61e-200,295,1,294,1,294,mobileOG_000410836,NA:Keyword,WP_085960238.1,integration/excision,NA,COMPASS,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000410836_NODE_13_length_130203_cov_20.572776
44,mobileOG_000724527|NA:Keyword|WP_085960238.1|integration/excision|NA|ISFinder|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,93.5,551,302,1.16e-199,295,9,302,1,294,mobileOG_000724527,NA:Keyword,WP_085960238.1,integration/excision,NA,ISFinder,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000724527_NODE_13_length_130203_cov_20.572776
45,mobileOG_000724528|NA:Keyword|WP_085960238.1|integration/excision|NA|ISFinder|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,93.5,551,385,2.40e-198,295,92,385,1,294,mobileOG_000724528,NA:Keyword,WP_085960238.1,integration/excision,NA,ISFinder,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000724528_NODE_13_length_130203_cov_20.572776
46,mobileOG_000405291|NA:Keyword|WP_119493297.1|integration/excision|NA|COMPASS|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,92.9,546,294,5.81e-198,295,1,294,1,294,mobileOG_000405291,NA:Keyword,WP_119493297.1,integration/excision,NA,COMPASS,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000405291_NODE_13_length_130203_cov_20.572776
47,mobileOG_000409970|NA:Keyword|WP_145953868.1|integration/excision|NA|COMPASS|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,92.9,544,299,5.73e-197,295,1,294,1,294,mobileOG_000409970,NA:Keyword,WP_145953868.1,integration/excision,NA,COMPASS,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000409970_NODE_13_length_130203_cov_20.572776
48,mobileOG_000749188|NA:Keyword|WP_119493297.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,92.9,546,385,1.62e-196,295,92,385,1,294,mobileOG_000749188,NA:Keyword,WP_119493297.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000749188_NODE_13_length_130203_cov_20.572776
49,mobileOG_000732181|NA:Keyword|A0A2A6FVV8|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,92.2,543,385,2.67e-195,295,92,385,1,294,mobileOG_000732181,NA:Keyword,A0A2A6FVV8,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000732181_NODE_13_length_130203_cov_20.572776
50,mobileOG_000750055|NA:Keyword|WP_095209828.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_13_length_130203_cov_20.572776_8 # 12303 # 13187 # -1 # ID=13_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.364,92.9,542,385,7.64e-195,295,92,385,1,294,mobileOG_000750055,NA:Keyword,WP_095209828.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_13_length_130203_cov_20.572776_8, 12303 # 13187 # -1 , 12303,13187,-1 ,13_8,13,8,00,ATG,None,None,0.364,NODE_13_length_130203_cov_20.572776,mobileOG_000750055_NODE_13_length_130203_cov_20.572776
51,mobileOG_000402186|NA:Keyword|A0A0B5UG44|integration/excision|NA|COMPASS|Keyword Search,NODE_13_length_130203_cov_20.572776_9 # 13154 # 13459 # -1 # ID=13_9;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.327,96.0,199,101,6.09e-67,102,1,101,1,101,mobileOG_000402186,NA:Keyword,A0A0B5UG44,integration/excision,NA,COMPASS,Keyword Search,NODE_13_length_130203_cov_20.572776_9, 13154 # 13459 # -1 , 13154,13459,-1 ,13_9,13,9,00,TTG,GGAG/GAGG,5-10bp,0.327,NODE_13_length_130203_cov_20.572776,mobileOG_000402186_NODE_13_length_130203_cov_20.572776
52,mobileOG_000760268|NA:Keyword|Q6EZJ2|integration/excision|NA|ACLAME|Keyword Search,NODE_13_length_130203_cov_20.572776_9 # 13154 # 13459 # -1 # ID=13_9;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.327,95.0,198,120,3.21e-66,102,20,120,1,101,mobileOG_000760268,NA:Keyword,Q6EZJ2,integration/excision,NA,ACLAME,Keyword Search,NODE_13_length_130203_cov_20.572776_9, 13154 # 13459 # -1 , 13154,13459,-1 ,13_9,13,9,00,TTG,GGAG/GAGG,5-10bp,0.327,NODE_13_length_130203_cov_20.572776,mobileOG_000760268_NODE_13_length_130203_cov_20.572776
53,mobileOG_000415401|NA:Keyword|B5UM27|integration/excision|NA|COMPASS|Keyword Search,NODE_13_length_130203_cov_20.572776_9 # 13154 # 13459 # -1 # ID=13_9;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.327,95.0,196,101,1.44e-65,102,1,101,1,101,mobileOG_000415401,NA:Keyword,B5UM27,integration/excision,NA,COMPASS,Keyword Search,NODE_13_length_130203_cov_20.572776_9, 13154 # 13459 # -1 , 13154,13459,-1 ,13_9,13,9,00,TTG,GGAG/GAGG,5-10bp,0.327,NODE_13_length_130203_cov_20.572776,mobileOG_000415401_NODE_13_length_130203_cov_20.572776
54,mobileOG_000412642|NA:Keyword|A0A0K0QMB6|integration/excision|NA|COMPASS|Keyword Search,NODE_13_length_130203_cov_20.572776_9 # 13154 # 13459 # -1 # ID=13_9;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.327,90.1,184,101,5.43e-61,102,1,101,1,101,mobileOG_000412642,NA:Keyword,A0A0K0QMB6,integration/excision,NA,COMPASS,Keyword Search,NODE_13_length_130203_cov_20.572776_9, 13154 # 13459 # -1 , 13154,13459,-1 ,13_9,13,9,00,TTG,GGAG/GAGG,5-10bp,0.327,NODE_13_length_130203_cov_20.572776,mobileOG_000412642_NODE_13_length_130203_cov_20.572776
55,mobileOG_000311594|NA|WP_071680270.1|integration/excision|NA|Multiple|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,94.8,903,478,0.0,479,1,478,1,478,mobileOG_000311594,NA,WP_071680270.1,integration/excision,NA,Multiple,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000311594_NODE_13_length_130203_cov_20.572776
56,mobileOG_000059745|NA|A0A193D1U2|integration/excision|NA|COMPASS|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,93.3,892,478,0.0,479,1,478,1,478,mobileOG_000059745,NA,A0A193D1U2,integration/excision,NA,COMPASS,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000059745_NODE_13_length_130203_cov_20.572776
57,mobileOG_000339022|NA|WP_098671412.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,92.3,886,478,0.0,479,1,478,1,478,mobileOG_000339022,NA,WP_098671412.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000339022_NODE_13_length_130203_cov_20.572776
58,mobileOG_000344044|NA|WP_042512153.1|integration/excision|NA|Multiple|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,92.1,885,478,0.0,479,1,478,1,478,mobileOG_000344044,NA,WP_042512153.1,integration/excision,NA,Multiple,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000344044_NODE_13_length_130203_cov_20.572776
59,mobileOG_000023480|NA|A0A5B3IWD0|integration/excision|NA|Multiple|Manual,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,91.8,882,478,0.0,479,1,478,1,478,mobileOG_000023480,NA,A0A5B3IWD0,integration/excision,NA,Multiple,Manual,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000023480_NODE_13_length_130203_cov_20.572776
60,mobileOG_000057551|NA|WP_001053948.1|integration/excision|NA|Multiple|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,91.6,881,478,0.0,479,1,478,1,478,mobileOG_000057551,NA,WP_001053948.1,integration/excision,NA,Multiple,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000057551_NODE_13_length_130203_cov_20.572776
61,mobileOG_000035932|NA|WP_010890003.1|integration/excision|NA|Multiple|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,91.4,880,478,0.0,479,1,478,1,478,mobileOG_000035932,NA,WP_010890003.1,integration/excision,NA,Multiple,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000035932_NODE_13_length_130203_cov_20.572776
62,mobileOG_000344099|NA|WP_033647151.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,91.4,877,478,0.0,479,1,478,1,478,mobileOG_000344099,NA,WP_033647151.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000344099_NODE_13_length_130203_cov_20.572776
63,mobileOG_000033181|NA|WP_001054007.1|integration/excision|NA|Multiple|Homology,NODE_13_length_130203_cov_20.572776_49 # 60544 # 61980 # -1 # ID=13_49;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.338,90.8,873,478,0.0,479,1,478,1,478,mobileOG_000033181,NA,WP_001054007.1,integration/excision,NA,Multiple,Homology,NODE_13_length_130203_cov_20.572776_49, 60544 # 61980 # -1 , 60544,61980,-1 ,13_49,13,49,00,ATG,AGGA,5-10bp,0.338,NODE_13_length_130203_cov_20.572776,mobileOG_000033181_NODE_13_length_130203_cov_20.572776
64,mobileOG_000062355|xerS|WP_000386619.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,100,695,358,8.59e-255,359,1,358,1,358,mobileOG_000062355,xerS,WP_000386619.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000062355_NODE_13_length_130203_cov_20.572776
65,mobileOG_000353975|xerS|WP_000386619.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,100,693,357,4.78e-254,359,1,357,1,357,mobileOG_000353975,xerS,WP_000386619.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353975_NODE_13_length_130203_cov_20.572776
66,mobileOG_000354007|xerS|A0A243D5U9|integration/excision|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,100,693,358,4.97e-254,359,1,357,1,357,mobileOG_000354007,xerS,A0A243D5U9,integration/excision,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000354007_NODE_13_length_130203_cov_20.572776
67,mobileOG_000065895|xerS|WP_063550011.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,99.7,692,358,1.42e-253,359,1,358,1,358,mobileOG_000065895,xerS,WP_063550011.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000065895_NODE_13_length_130203_cov_20.572776
68,mobileOG_000354008|xerS|WP_088911247.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,99.4,691,358,5.79e-253,359,1,358,1,358,mobileOG_000354008,xerS,WP_088911247.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000354008_NODE_13_length_130203_cov_20.572776
69,mobileOG_000353994|xerS|WP_063538608.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.9,690,358,8.23e-253,359,1,358,1,358,mobileOG_000353994,xerS,WP_063538608.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353994_NODE_13_length_130203_cov_20.572776
70,mobileOG_000354010|xerS|WP_089607839.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.9,690,358,8.23e-253,359,1,358,1,358,mobileOG_000354010,xerS,WP_089607839.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000354010_NODE_13_length_130203_cov_20.572776
71,mobileOG_000353991|xerS|WP_061401921.1|integration/excision|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,99.2,690,357,1.13e-252,359,1,357,1,357,mobileOG_000353991,xerS,WP_061401921.1,integration/excision,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353991_NODE_13_length_130203_cov_20.572776
72,mobileOG_000353952|xerS|WP_000386617.1|integration/excision|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,99.7,689,358,1.66e-252,359,1,357,1,357,mobileOG_000353952,xerS,WP_000386617.1,integration/excision,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353952_NODE_13_length_130203_cov_20.572776
73,mobileOG_000282358|xerS|A0A242W473|integration/excision|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.6,689,358,2.36e-252,359,1,358,1,358,mobileOG_000282358,xerS,A0A242W473,integration/excision,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000282358_NODE_13_length_130203_cov_20.572776
74,mobileOG_000353974|xerS|WP_043937389.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.9,688,357,4.58e-252,359,1,357,1,357,mobileOG_000353974,xerS,WP_043937389.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353974_NODE_13_length_130203_cov_20.572776
75,mobileOG_000354018|xerS|WP_143880674.1|integration/excision|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.3,687,358,1.36e-251,359,1,358,1,358,mobileOG_000354018,xerS,WP_143880674.1,integration/excision,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000354018_NODE_13_length_130203_cov_20.572776
76,mobileOG_000353958|xerS|WP_003193291.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.0,686,358,2.75e-251,359,1,358,1,358,mobileOG_000353958,xerS,WP_003193291.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353958_NODE_13_length_130203_cov_20.572776
77,mobileOG_000353980|xerS|WP_047956806.1|integration/excision|replication/recombination/repair|Plasmid RefSeq|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.0,686,358,3.91e-251,359,1,358,1,358,mobileOG_000353980,xerS,WP_047956806.1,integration/excision,replication/recombination/repair,Plasmid RefSeq,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353980_NODE_13_length_130203_cov_20.572776
78,mobileOG_000353948|xerS|WP_000386592.1|integration/excision|replication/recombination/repair|Multiple|Homology,NODE_13_length_130203_cov_20.572776_57 # 70114 # 71190 # 1 # ID=13_57;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.318,98.0,685,358,7.89e-251,359,1,358,1,358,mobileOG_000353948,xerS,WP_000386592.1,integration/excision,replication/recombination/repair,Multiple,Homology,NODE_13_length_130203_cov_20.572776_57, 70114 # 71190 # 1 , 70114,71190,1 ,13_57,13,57,00,ATG,GGAG/GAGG,5-10bp,0.318,NODE_13_length_130203_cov_20.572776,mobileOG_000353948_NODE_13_length_130203_cov_20.572776
