,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
39,mobileOG_000315793|insK|WP_119684364.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_429 # 414583 # 415380 # -1 # ID=1_429;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.366,96.6,505,451,1.00e-179,266,187,451,1,265,mobileOG_000315793,insK,WP_119684364.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_429, 414583 # 415380 # -1 , 414583,415380,-1 ,1_429,1,429,00,GTG,GGA/GAG/AGG,5-10bp,0.366,NODE_1_length_682687_cov_37.188547,mobileOG_000315793_NODE_1_length_682687_cov_37.188547
40,mobileOG_000353518|insK|WP_155417072.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_429 # 414583 # 415380 # -1 # ID=1_429;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.366,96.6,504,451,1.42e-179,266,187,451,1,265,mobileOG_000353518,insK,WP_155417072.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_429, 414583 # 415380 # -1 , 414583,415380,-1 ,1_429,1,429,00,GTG,GGA/GAG/AGG,5-10bp,0.366,NODE_1_length_682687_cov_37.188547,mobileOG_000353518_NODE_1_length_682687_cov_37.188547
41,mobileOG_000036337|tnp|J3WUH8|integration/excision|NA|Multiple|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,97.1,321,172,7.71e-113,173,1,172,1,172,mobileOG_000036337,tnp,J3WUH8,integration/excision,NA,Multiple,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000036337_NODE_1_length_682687_cov_37.188547
42,mobileOG_000045848|tnp|J3WUH8|integration/excision|NA|COMPASS|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,97.1,320,172,2.21e-112,173,1,171,1,171,mobileOG_000045848,tnp,J3WUH8,integration/excision,NA,COMPASS,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000045848_NODE_1_length_682687_cov_37.188547
43,mobileOG_000066910|tnp|A0A0K0QB73|integration/excision|NA|COMPASS|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,96.5,320,172,2.21e-112,173,1,172,1,172,mobileOG_000066910,tnp,A0A0K0QB73,integration/excision,NA,COMPASS,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000066910_NODE_1_length_682687_cov_37.188547
44,mobileOG_000100349|tnp|R8H1V0|integration/excision|NA|GPD|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,96.5,320,172,2.21e-112,173,1,172,1,172,mobileOG_000100349,tnp,R8H1V0,integration/excision,NA,GPD,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000100349_NODE_1_length_682687_cov_37.188547
45,mobileOG_000067971|tnp|J8NIU1|integration/excision|NA|COMPASS|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,95.3,316,172,5.21e-111,173,1,172,1,172,mobileOG_000067971,tnp,J8NIU1,integration/excision,NA,COMPASS,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000067971_NODE_1_length_682687_cov_37.188547
46,mobileOG_000274650|tnp|A0A162RKR8|integration/excision|NA|ISFinder|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,91.9,308,172,1.18e-107,173,1,172,1,172,mobileOG_000274650,tnp,A0A162RKR8,integration/excision,NA,ISFinder,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000274650_NODE_1_length_682687_cov_37.188547
47,mobileOG_000040791|tnp|R8Q388|integration/excision|NA|COMPASS|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,92.4,306,172,3.37e-107,173,1,172,1,172,mobileOG_000040791,tnp,R8Q388,integration/excision,NA,COMPASS,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000040791_NODE_1_length_682687_cov_37.188547
48,mobileOG_000303419|insK|WP_085962085.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,94.3,293,451,8.83e-98,173,1,158,1,158,mobileOG_000303419,insK,WP_085962085.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000303419_NODE_1_length_682687_cov_37.188547
49,mobileOG_000303422|insK|WP_085965074.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,94.3,293,451,8.83e-98,173,1,158,1,158,mobileOG_000303422,insK,WP_085965074.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000303422_NODE_1_length_682687_cov_37.188547
50,mobileOG_000308418|insK|WP_085959128.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,94.3,293,451,8.83e-98,173,1,158,1,158,mobileOG_000308418,insK,WP_085959128.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000308418_NODE_1_length_682687_cov_37.188547
51,mobileOG_000308724|insK|WP_100910829.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,94.3,293,451,8.83e-98,173,1,158,1,158,mobileOG_000308724,insK,WP_100910829.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000308724_NODE_1_length_682687_cov_37.188547
52,mobileOG_000310743|insK|A0A2B3GU04|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,94.3,293,451,8.83e-98,173,1,158,1,158,mobileOG_000310743,insK,A0A2B3GU04,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000310743_NODE_1_length_682687_cov_37.188547
53,mobileOG_000354657|insK|WP_095209622.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,94.3,293,451,8.83e-98,173,1,158,1,158,mobileOG_000354657,insK,WP_095209622.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000354657_NODE_1_length_682687_cov_37.188547
54,mobileOG_000345364|insK|WP_149215967.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,93.7,292,451,1.25e-97,173,1,158,1,158,mobileOG_000345364,insK,WP_149215967.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000345364_NODE_1_length_682687_cov_37.188547
55,mobileOG_000306935|insK|WP_098630116.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_1_length_682687_cov_37.188547_430 # 415419 # 415937 # -1 # ID=1_430;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.353,93.7,291,451,2.51e-97,173,1,158,1,158,mobileOG_000306935,insK,WP_098630116.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_1_length_682687_cov_37.188547_430, 415419 # 415937 # -1 , 415419,415937,-1 ,1_430,1,430,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.353,NODE_1_length_682687_cov_37.188547,mobileOG_000306935_NODE_1_length_682687_cov_37.188547
56,mobileOG_000412642|NA:Keyword|A0A0K0QMB6|integration/excision|NA|COMPASS|Keyword Search,NODE_1_length_682687_cov_37.188547_535 # 527676 # 527897 # 1 # ID=1_535;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.347,95.9,142,101,7.17e-45,74,29,101,1,73,mobileOG_000412642,NA:Keyword,A0A0K0QMB6,integration/excision,NA,COMPASS,Keyword Search,NODE_1_length_682687_cov_37.188547_535, 527676 # 527897 # 1 , 527676,527897,1 ,1_535,1,535,00,ATG,GGA/GAG/AGG,5-10bp,0.347,NODE_1_length_682687_cov_37.188547,mobileOG_000412642_NODE_1_length_682687_cov_37.188547
57,mobileOG_000402186|NA:Keyword|A0A0B5UG44|integration/excision|NA|COMPASS|Keyword Search,NODE_1_length_682687_cov_37.188547_535 # 527676 # 527897 # 1 # ID=1_535;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.347,91.7,138,101,3.41e-43,74,29,100,1,72,mobileOG_000402186,NA:Keyword,A0A0B5UG44,integration/excision,NA,COMPASS,Keyword Search,NODE_1_length_682687_cov_37.188547_535, 527676 # 527897 # 1 , 527676,527897,1 ,1_535,1,535,00,ATG,GGA/GAG/AGG,5-10bp,0.347,NODE_1_length_682687_cov_37.188547,mobileOG_000402186_NODE_1_length_682687_cov_37.188547
58,mobileOG_000760268|NA:Keyword|Q6EZJ2|integration/excision|NA|ACLAME|Keyword Search,NODE_1_length_682687_cov_37.188547_535 # 527676 # 527897 # 1 # ID=1_535;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.347,91.7,138,120,6.07e-43,74,48,119,1,72,mobileOG_000760268,NA:Keyword,Q6EZJ2,integration/excision,NA,ACLAME,Keyword Search,NODE_1_length_682687_cov_37.188547_535, 527676 # 527897 # 1 , 527676,527897,1 ,1_535,1,535,00,ATG,GGA/GAG/AGG,5-10bp,0.347,NODE_1_length_682687_cov_37.188547,mobileOG_000760268_NODE_1_length_682687_cov_37.188547
59,mobileOG_000415401|NA:Keyword|B5UM27|integration/excision|NA|COMPASS|Keyword Search,NODE_1_length_682687_cov_37.188547_535 # 527676 # 527897 # 1 # ID=1_535;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.347,90.3,133,101,2.31e-41,74,29,100,1,72,mobileOG_000415401,NA:Keyword,B5UM27,integration/excision,NA,COMPASS,Keyword Search,NODE_1_length_682687_cov_37.188547_535, 527676 # 527897 # 1 , 527676,527897,1 ,1_535,1,535,00,ATG,GGA/GAG/AGG,5-10bp,0.347,NODE_1_length_682687_cov_37.188547,mobileOG_000415401_NODE_1_length_682687_cov_37.188547
60,mobileOG_000628551|NA:Keyword|A0A1G4KVV0|integration/excision|NA|GPD|Keyword Search,NODE_1_length_682687_cov_37.188547_537 # 528332 # 528676 # -1 # ID=1_537;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.255,96.5,213,304,1.53e-69,115,1,115,1,114,mobileOG_000628551,NA:Keyword,A0A1G4KVV0,integration/excision,NA,GPD,Keyword Search,NODE_1_length_682687_cov_37.188547_537, 528332 # 528676 # -1 , 528332,528676,-1 ,1_537,1,537,00,TTG,GGA/GAG/AGG,5-10bp,0.255,NODE_1_length_682687_cov_37.188547,mobileOG_000628551_NODE_1_length_682687_cov_37.188547
61,mobileOG_000049150|clpP|WP_001049162.1|phage|replication/recombination/repair|Multiple|Homology,NODE_3_length_560265_cov_60.329987_346 # 371775 # 372356 # -1 # ID=3_346;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.397,100,378,193,1.03e-134,194,1,193,1,193,mobileOG_000049150,clpP,WP_001049162.1,phage,replication/recombination/repair,Multiple,Homology,NODE_3_length_560265_cov_60.329987_346, 371775 # 372356 # -1 , 371775,372356,-1 ,3_346,3,346,00,ATG,AGGAG,5-10bp,0.397,NODE_3_length_560265_cov_60.329987,mobileOG_000049150_NODE_3_length_560265_cov_60.329987
62,"mobileOG_000345723|copR|WP_098010173.1|transfer|conjugation,relaxosome|Plasmid RefSeq|Homology",NODE_3_length_560265_cov_60.329987_373 # 398902 # 399579 # 1 # ID=3_373;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.342,91.6,421,225,9.99e-151,226,1,225,1,225,mobileOG_000345723,copR,WP_098010173.1,transfer,"conjugation,relaxosome",Plasmid RefSeq,Homology,NODE_3_length_560265_cov_60.329987_373, 398902 # 399579 # 1 , 398902,399579,1 ,3_373,3,373,00,GTG,GGAG/GAGG,5-10bp,0.342,NODE_3_length_560265_cov_60.329987,mobileOG_000345723_NODE_3_length_560265_cov_60.329987
63,mobileOG_000063150|NA|A0A2T0DZW0|integration/excision|NA|COMPASS|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,96.2,306,347,1.32e-104,157,192,347,1,156,mobileOG_000063150,NA,A0A2T0DZW0,integration/excision,NA,COMPASS,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000063150_NODE_4_length_546749_cov_26.814889
64,mobileOG_000056309|NA|WP_001053939.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,94.9,304,476,4.00e-102,157,321,476,1,156,mobileOG_000056309,NA,WP_001053939.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000056309_NODE_4_length_546749_cov_26.814889
65,mobileOG_000001539|tnp|Q4V230|integration/excision|NA|ACLAME|Manual,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,94.9,304,511,1.09e-101,157,356,511,1,156,mobileOG_000001539,tnp,Q4V230,integration/excision,NA,ACLAME,Manual,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000001539_NODE_4_length_546749_cov_26.814889
66,mobileOG_000305180|NA|WP_089172208.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,94.9,302,476,1.61e-101,157,321,476,1,156,mobileOG_000305180,NA,WP_089172208.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000305180_NODE_4_length_546749_cov_26.814889
67,mobileOG_000075750|NA|A0A221BPV4|integration/excision|NA|COMPASS|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,94.2,300,400,1.88e-101,157,245,400,1,156,mobileOG_000075750,NA,A0A221BPV4,integration/excision,NA,COMPASS,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000075750_NODE_4_length_546749_cov_26.814889
68,mobileOG_000037189|ORF|WP_010891441.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,92.8,290,163,3.27e-101,157,11,163,1,153,mobileOG_000037189,ORF,WP_010891441.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000037189_NODE_4_length_546749_cov_26.814889
69,mobileOG_000064049|NA|A0A369CPB0|integration/excision|NA|COMPASS|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,93.6,297,347,4.09e-101,157,192,347,1,156,mobileOG_000064049,NA,A0A369CPB0,integration/excision,NA,COMPASS,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000064049_NODE_4_length_546749_cov_26.814889
70,mobileOG_000305181|NA|WP_089172216.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,94.9,301,476,4.56e-101,157,321,476,1,156,mobileOG_000305181,NA,WP_089172216.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000305181_NODE_4_length_546749_cov_26.814889
71,mobileOG_000305183|NA|WP_089172375.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,94.9,301,476,4.56e-101,157,321,476,1,156,mobileOG_000305183,NA,WP_089172375.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000305183_NODE_4_length_546749_cov_26.814889
72,mobileOG_000305635|NA|WP_089608041.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,93.6,301,476,4.56e-101,157,321,476,1,156,mobileOG_000305635,NA,WP_089608041.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000305635_NODE_4_length_546749_cov_26.814889
73,mobileOG_000364935|ORF|WP_000318936.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,92.8,290,179,5.67e-101,157,27,179,1,153,mobileOG_000364935,ORF,WP_000318936.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000364935_NODE_4_length_546749_cov_26.814889
74,mobileOG_000058758|ORF|A0A1Y6A7W5|integration/excision|NA|COMPASS|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,92.8,290,202,1.25e-100,157,50,202,1,153,mobileOG_000058758,ORF,A0A1Y6A7W5,integration/excision,NA,COMPASS,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000058758_NODE_4_length_546749_cov_26.814889
75,mobileOG_000343489|NA|WP_001068149.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,93.6,297,476,2.09e-99,157,321,476,1,156,mobileOG_000343489,NA,WP_001068149.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000343489_NODE_4_length_546749_cov_26.814889
76,mobileOG_000036339|NA|WP_001053945.1|integration/excision|NA|Multiple|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,92.9,295,476,1.68e-98,157,321,476,1,156,mobileOG_000036339,NA,WP_001053945.1,integration/excision,NA,Multiple,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000036339_NODE_4_length_546749_cov_26.814889
77,mobileOG_000354558|NA|WP_157410435.1|integration/excision|NA|Plasmid RefSeq|Homology,NODE_4_length_546749_cov_26.814889_88 # 89535 # 90005 # -1 # ID=4_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361,93.6,294,476,2.37e-98,157,321,476,1,156,mobileOG_000354558,NA,WP_157410435.1,integration/excision,NA,Plasmid RefSeq,Homology,NODE_4_length_546749_cov_26.814889_88, 89535 # 90005 # -1 , 89535,90005,-1 ,4_88,4,88,00,ATG,GGA/GAG/AGG,5-10bp,0.361,NODE_4_length_546749_cov_26.814889,mobileOG_000354558_NODE_4_length_546749_cov_26.814889
